collabarotar_status,strategy,T,units,A,B,m,mu,c,cu,no_instances,good_rank,good_frac,good_mean,good_stddev,bad_rank,bad_frac,bad_mean,bad_stddev,Unnecessary_work,no_instances_used,no_migrations,no_collaboration_works,total_work,effective_perf_rate,naive_total_work,naive_effective_rate,speedup,percentage_improvement
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,6909837.09725,7.99749664034,6909837.09725,7.99749664034,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,7396033.08483,8.56022347782,7396033.08483,8.56022347782,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,6750241.67082,7.8127797116,6750241.67082,7.8127797116,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,7168782.4494,8.29720190902,7168782.4494,8.29720190902,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,7162888.75115,8.29038049902,7162888.75115,8.29038049902,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,7167587.69565,8.29581909219,7167587.69565,8.29581909219,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,7123715.75048,8.24504137787,7123715.75048,8.24504137787,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.2,10.0,0.5,1,0.8,7.0,0.35,0,10,0,0,7220567.3218,8.35713810394,7220567.3218,8.35713810394,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,6963194.68971,8.05925311309,6963194.68971,8.05925311309,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,6939190.73809,8.03147076167,6939190.73809,8.03147076167,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,6983462.73133,8.0827114946,6983462.73133,8.0827114946,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,6262701.20765,7.24849676811,6262701.20765,7.24849676811,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,6621064.46229,7.66326905357,6621064.46229,7.66326905357,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,7474828.22205,8.6514215533,7474828.22205,8.6514215533,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,7257939.7735,8.40039325637,7257939.7735,8.40039325637,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,7433696.74987,8.60381568272,7433696.74987,8.60381568272,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,7605104.37332,8.80220413578,7605104.37332,8.80220413578,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.3,10.0,0.5,1,0.7,7.0,0.35,0,10,0,0,7393668.30959,8.55748646943,7393668.30959,8.55748646943,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7726858.26631,8.94312299342,7726858.26631,8.94312299342,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7752942.03254,8.97331253766,7752942.03254,8.97331253766,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7454220.1756,8.62756964769,7454220.1756,8.62756964769,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7647527.68012,8.85130518532,7647527.68012,8.85130518532,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7337310.5539,8.49225758553,7337310.5539,8.49225758553,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,6969662.38043,8.06673886624,6969662.38043,8.06673886624,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7305346.07418,8.45526165993,7305346.07418,8.45526165993,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,6894959.78839,7.98027753285,6894959.78839,7.98027753285,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,7962332.18697,9.21566225344,7962332.18697,9.21566225344,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.4,10.0,0.5,1,0.6,7.0,0.35,0,10,0,0,6909186.92334,7.99674412423,6909186.92334,7.99674412423,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7711703.3989,8.92558263762,7711703.3989,8.92558263762,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7919166.2946,9.16570172986,7919166.2946,9.16570172986,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7897051.32443,9.14010569957,7897051.32443,9.14010569957,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7436833.5294,8.60744621458,7436833.5294,8.60744621458,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,8014490.44343,9.27603060582,8014490.44343,9.27603060582,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,8081612.31716,9.35371795967,8081612.31716,9.35371795967,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7696357.50189,8.90782118275,7696357.50189,8.90782118275,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7715984.085,8.93053713542,7715984.085,8.93053713542,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7381404.21211,8.54329191216,7381404.21211,8.54329191216,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,10,0,0,7482021.78515,8.65974743651,7482021.78515,8.65974743651,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,8752601.06745,10.1303253095,8752601.06745,10.1303253095,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,7667805.88063,8.87477532481,7667805.88063,8.87477532481,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,8489888.26656,9.82625956777,8489888.26656,9.82625956777,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,8060182.42912,9.32891484851,8060182.42912,9.32891484851,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,8169864.70708,9.45586192949,8169864.70708,9.45586192949,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,7698693.80323,8.91052523522,7698693.80323,8.91052523522,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,8848512.10246,10.2413334519,8848512.10246,10.2413334519,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,8018454.7496,9.28061892315,8018454.7496,9.28061892315,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,7984699.34322,9.24155016576,7984699.34322,9.24155016576,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.6,10.0,0.5,1,0.4,7.0,0.35,0,10,0,0,7378002.74264,8.5393550262,7378002.74264,8.5393550262,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8011853.26811,9.27297831957,8011853.26811,9.27297831957,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8298295.57051,9.60450876217,8298295.57051,9.60450876217,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8437156.21952,9.76522710592,8437156.21952,9.76522710592,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8799892.89425,10.1850612202,8799892.89425,10.1850612202,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8041654.78678,9.30747081803,8041654.78678,9.30747081803,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,9039776.94128,10.4627047931,9039776.94128,10.4627047931,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8550354.98752,9.89624419852,8550354.98752,9.89624419852,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,7665416.72194,8.87201009484,7665416.72194,8.87201009484,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8301336.35223,9.60802818545,8301336.35223,9.60802818545,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.7,10.0,0.5,1,0.3,7.0,0.35,0,10,0,0,8467840.38988,9.80074119199,8467840.38988,9.80074119199,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8884640.13371,10.2831483029,8884640.13371,10.2831483029,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8568265.36528,9.91697380241,8568265.36528,9.91697380241,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8932972.07274,10.3390880471,8932972.07274,10.3390880471,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8994477.78813,10.4102752177,8994477.78813,10.4102752177,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,7666436.82268,8.87319076699,7666436.82268,8.87319076699,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8445559.60086,9.77495324174,8445559.60086,9.77495324174,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8213425.71512,9.50627976287,8213425.71512,9.50627976287,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,8565955.95794,9.91430087724,8565955.95794,9.91430087724,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,9106864.18587,10.540352067,9106864.18587,10.540352067,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.8,10.0,0.5,1,0.2,7.0,0.35,0,10,0,0,9070408.60247,10.4981581047,9070408.60247,10.4981581047,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8900173.19421,10.3011263822,8900173.19421,10.3011263822,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,9055381.61191,10.4807657545,9055381.61191,10.4807657545,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8101276.41698,9.37647733446,8101276.41698,9.37647733446,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8724184.77204,10.0974360787,8724184.77204,10.0974360787,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8894554.0586,10.294622753,8894554.0586,10.294622753,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8792635.6341,10.1766616135,8792635.6341,10.1766616135,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8834842.37888,10.2255120126,8834842.37888,10.2255120126,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8822169.72712,10.2108445916,8822169.72712,10.2108445916,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8795719.09343,10.1802304322,8795719.09343,10.1802304322,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,0.9,10.0,0.5,1,0.1,7.0,0.35,0,10,0,0,8775557.48186,10.1568952336,8775557.48186,10.1568952336,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,8997591.9726,10.4138795979,8997591.9726,10.4138795979,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9037960.77085,10.460602744,9037960.77085,10.460602744,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9095317.03624,10.5269873105,9095317.03624,10.5269873105,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9073779.88418,10.5020600511,9073779.88418,10.5020600511,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9089769.75628,10.5205668475,9089769.75628,10.5205668475,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,8990101.33377,10.405209877,8990101.33377,10.405209877,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9069822.63465,10.4974799012,9069822.63465,10.4974799012,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9061585.69965,10.4879464116,9061585.69965,10.4879464116,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9061130.77997,10.4874198842,9061130.77997,10.4874198842,1.0,0.0
False,CPU,24,3600.0,10,0,180.0,2.0,0.0,0.0,2,0,1.0,10.0,0.5,1,0.0,7.0,0.35,0,10,0,0,9120897.34445,10.5565941487,9120897.34445,10.5565941487,1.0,0.0
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6547953.86519,7.42398397413,6418177.87585,7.42844661556,0.999399249714,-0.0600750286155
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6390519.11186,7.24548652138,6270901.16739,7.25798746225,0.998277629862,-0.172237013835
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6448716.40347,7.3114698452,6318047.74603,7.31255526161,0.999851568109,-0.0148431891043
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6347323.29178,7.19651166868,6231474.08261,7.21235426228,0.997803408842,-0.21965911581
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6418967.56683,7.27774100548,6302188.72739,7.29419991596,0.997743561916,-0.225643808405
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6489131.40721,7.3572918449,6352550.75013,7.35248929413,1.00065318705,0.065318704798
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6474536.35974,7.34074417204,6354851.44164,7.35515213153,0.998041106529,-0.195889347129
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6517478.82536,7.38943177479,6378761.2988,7.38282557732,1.00089480611,0.0894806114755
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6399783.80059,7.25599070361,6287009.96482,7.27663190373,0.99716335794,-0.283664205988
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.0,10.0,0.5,1,1.0,7.0,0.35,0,15,0,0,6334647.58418,7.18214011811,6219967.82992,7.19903684018,0.997652919072,-0.234708092808
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.1,10.0,0.5,1,0.9,7.0,0.35,0,15,0,0,6494869.42819,7.36379753763,6364150.4312,7.36591485093,0.999712552569,-0.0287447431082
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.1,10.0,0.5,1,0.9,7.0,0.35,0,15,0,0,7091021.92171,8.03970739423,6679058.17801,7.73039140973,1.0400129784,4.00129783997
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.1,10.0,0.5,1,0.9,7.0,0.35,0,15,0,0,6494546.36675,7.36343125482,6362918.09868,7.36448854013,0.999856434658,-0.0143565342448
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.1,10.0,0.5,1,0.9,7.0,0.35,0,15,0,0,6630172.22553,7.51720206977,6265107.93774,7.25128233534,1.03667209772,3.66720977236
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.1,10.0,0.5,1,0.9,7.0,0.35,0,15,0,0,6941849.54887,7.87057771981,6524674.91287,7.55170707508,1.0422249753,4.22249753012
False,CPU,24,3600.0,10,5,180.0,2.0,0.0,0.0,2,0,0.1,10.0,0.5,1,0.9,7.0,0.35,0,15,0,0,6995045.9938,7.93089114943,6629269.90259,7.67276609096,1.0336417213,3.36417213045
